"day","hour","forecast","value location:60_127 Start : 20180901 "
"20","23:30","+4","20.000000"
"21","00:30","+1","18.500000"
"21","00:30","+2","19.200001"
"21","00:30","+3","20.000000"
"21","01:30","+1","18.900000"
"21","01:30","+2","20.000000"
"21","02:30","+1","20.000000"
"21","02:30","+2","21.000000"
"21","02:30","+3","22.000000"
"21","02:30","+4","23.000000"
"21","03:30","+1","20.100000"
"21","03:30","+2","21.500000"
"21","03:30","+3","23.000000"
"21","04:30","+1","21.200001"
"21","04:30","+2","23.000000"
"21","05:30","+1","23.000000"
"21","05:30","+2","22.700001"
"21","05:30","+3","22.299999"
"21","05:30","+4","22.000000"
"21","06:30","+1","21.500000"
"21","06:30","+2","21.799999"
"21","06:30","+3","22.000000"
"21","07:30","+1","21.400000"
"21","07:30","+2","22.000000"
"21","08:30","+1","22.000000"
"21","08:30","+2","21.700001"
"21","08:30","+3","21.299999"
"21","08:30","+4","21.000000"
"21","09:30","+1","19.900000"
"21","09:30","+2","19.900000"
"21","09:30","+3","20.000000"
"21","10:30","+1","19.500000"
"21","10:30","+2","20.000000"
"21","11:30","+1","20.000000"
"21","11:30","+2","19.700001"
"21","11:30","+3","19.299999"
"21","11:30","+4","19.000000"
"21","12:30","+1","18.900000"
"21","12:30","+2","19.000000"
"21","12:30","+3","19.000000"
"21","13:30","+1","18.799999"
"21","13:30","+2","19.000000"
"21","14:30","+1","19.000000"
"21","14:30","+2","18.700001"
"21","14:30","+3","18.299999"
"21","14:30","+4","18.000000"
"21","15:30","+1","18.100000"
"21","15:30","+2","18.000000"
"21","15:30","+3","18.000000"
"21","16:30","+1","18.000000"
"21","16:30","+2","18.000000"
"21","17:30","+1","18.000000"
"21","17:30","+2","18.000000"
"21","17:30","+3","18.000000"
"21","17:30","+4","18.000000"
"21","18:30","+1","17.500000"
"21","18:30","+2","17.799999"
"21","18:30","+3","18.000000"
"21","19:30","+1","17.900000"
"21","19:30","+2","18.000000"
"21","20:30","+1","18.000000"
"21","20:30","+2","18.700001"
"21","20:30","+3","19.299999"
"21","20:30","+4","20.000000"
"21","21:30","+1","18.900000"
"21","21:30","+2","19.900000"
"21","21:30","+3","21.000000"
"21","22:30","+1","19.299999"
"21","22:30","+2","21.000000"
"21","23:30","+1","21.000000"
"21","23:30","+2","22.000000"
"21","23:30","+3","23.000000"
"21","23:30","+4","24.000000"
"22","00:30","+1","21.200001"
"22","00:30","+2","22.600000"
"22","00:30","+3","24.000000"
"22","01:30","+1","22.900000"
"22","01:30","+2","24.000000"
"22","02:30","+1","24.000000"
"22","02:30","+2","24.000000"
"22","02:30","+3","24.000000"
"22","02:30","+4","24.000000"
"22","03:30","+1","24.100000"
"22","03:30","+2","24.000000"
"22","03:30","+3","24.000000"
"22","04:30","+1","24.299999"
"22","04:30","+2","24.000000"
"22","05:30","+1","24.000000"
"22","05:30","+2","23.700001"
"22","05:30","+3","23.299999"
"22","05:30","+4","23.000000"
"22","06:30","+1","24.000000"
"22","06:30","+2","23.500000"
"22","06:30","+3","23.000000"
"22","07:30","+1","23.700001"
"22","07:30","+2","23.000000"
"22","08:30","+1","23.000000"
"22","08:30","+2","22.000000"
"22","08:30","+3","21.000000"
"22","08:30","+4","20.000000"
"22","09:30","+1","21.799999"
"22","09:30","+2","20.900000"
"22","09:30","+3","20.000000"
"22","10:30","+1","20.500000"
"22","10:30","+2","20.000000"
"22","11:30","+1","20.000000"
"22","11:30","+2","19.700001"
"22","11:30","+3","19.299999"
"22","11:30","+4","19.000000"
"22","12:30","+1","19.000000"
"22","12:30","+2","19.000000"
"22","12:30","+3","19.000000"
"22","13:30","+1","18.799999"
"22","13:30","+2","19.000000"
"22","14:30","+1","19.000000"
"22","14:30","+2","18.299999"
"22","14:30","+3","17.700001"
"22","14:30","+4","17.000000"
"22","15:30","+1","17.400000"
"22","15:30","+2","17.200001"
"22","15:30","+3","17.000000"
"22","16:30","+1","16.900000"
"22","16:30","+2","17.000000"
"22","17:30","+1","17.000000"
"22","17:30","+2","17.000000"
"22","17:30","+3","17.000000"
"22","17:30","+4","17.000000"
"22","18:30","+1","16.299999"
"22","18:30","+2","16.600000"
"22","18:30","+3","17.000000"
"22","19:30","+1","16.700001"
"22","19:30","+2","17.000000"
"22","20:30","+1","17.000000"
"22","20:30","+2","17.299999"
"22","20:30","+3","17.700001"
"22","20:30","+4","18.000000"
"22","21:30","+1","16.400000"
"22","21:30","+2","16.700001"
"22","21:30","+3","17.000000"
"22","22:30","+1","16.500000"
"22","22:30","+2","17.000000"
"22","23:30","+1","17.000000"
"22","23:30","+2","18.700001"
"22","23:30","+3","20.299999"
"22","23:30","+4","22.000000"
"23","00:30","+1","19.299999"
"23","00:30","+2","20.600000"
"23","00:30","+3","22.000000"
"23","01:30","+1","20.500000"
"23","01:30","+2","22.000000"
"23","02:30","+1","22.000000"
"23","02:30","+2","21.700001"
"23","02:30","+3","21.299999"
"23","02:30","+4","21.000000"
"23","03:30","+1","21.200001"
"23","03:30","+2","21.100000"
"23","03:30","+3","21.000000"
"23","04:30","+1","21.799999"
"23","04:30","+2","21.000000"
"23","05:30","+1","21.000000"
"23","05:30","+2","21.000000"
"23","05:30","+3","21.000000"
"23","05:30","+4","21.000000"
"23","06:30","+1","22.600000"
"23","06:30","+2","21.799999"
"23","06:30","+3","21.000000"
"23","07:30","+1","22.200001"
"23","07:30","+2","21.000000"
"23","08:30","+1","21.000000"
"23","08:30","+2","20.299999"
"23","08:30","+3","19.700001"
"23","08:30","+4","19.000000"
"23","09:30","+1","20.900000"
"23","09:30","+2","19.900000"
"23","09:30","+3","19.000000"
"23","10:30","+1","19.900000"
"23","10:30","+2","19.000000"
"23","11:30","+1","19.000000"
"23","11:30","+2","18.000000"
"23","11:30","+3","17.000000"
"23","11:30","+4","16.000000"
"23","12:30","+1","18.400000"
"23","12:30","+2","17.200001"
"23","12:30","+3","16.000000"
"23","13:30","+1","17.299999"
"23","13:30","+2","16.000000"
"23","14:30","+1","16.000000"
"23","14:30","+2","16.000000"
"23","14:30","+3","16.000000"
"23","14:30","+4","16.000000"
"23","15:30","+1","16.500000"
"23","15:30","+2","16.299999"
"23","15:30","+3","16.000000"
"23","16:30","+1","16.200001"
"23","16:30","+2","16.000000"
"23","17:30","+1","16.000000"
"23","17:30","+2","15.300000"
"23","17:30","+3","14.700000"
"23","17:30","+4","14.000000"
"23","18:30","+1","15.200000"
"23","18:30","+2","14.600000"
"23","18:30","+3","14.000000"
"23","19:30","+1","14.600000"
"23","19:30","+2","14.000000"
"23","20:30","+1","14.000000"
"23","20:30","+2","15.000000"
"23","20:30","+3","16.000000"
"23","20:30","+4","17.000000"
"23","21:30","+1","15.200000"
"23","21:30","+2","16.100000"
"23","21:30","+3","17.000000"
"23","22:30","+1","15.600000"
"23","22:30","+2","17.000000"
"23","23:30","+1","17.000000"
"23","23:30","+2","18.000000"
"23","23:30","+3","19.000000"
"23","23:30","+4","20.000000"
"24","00:30","+1","18.500000"
"24","00:30","+2","19.200001"
"24","00:30","+3","20.000000"
"24","01:30","+1","19.400000"
"24","01:30","+2","20.000000"
"24","02:30","+1","20.000000"
"24","02:30","+2","20.700001"
"24","02:30","+3","21.299999"
"24","02:30","+4","22.000000"
"24","03:30","+1","21.000000"
"24","03:30","+2","21.500000"
"24","03:30","+3","22.000000"
"24","04:30","+1","21.500000"
"24","04:30","+2","22.000000"
"24","05:30","+1","22.000000"
"24","05:30","+2","21.299999"
"24","05:30","+3","20.700001"
"24","05:30","+4","20.000000"
"24","06:30","+1","21.400000"
"24","06:30","+2","20.700001"
"24","06:30","+3","20.000000"
"24","07:30","+1","21.100000"
"24","07:30","+2","20.000000"
"24","08:30","+1","20.000000"
"24","08:30","+2","19.299999"
"24","08:30","+3","18.700001"
"24","08:30","+4","18.000000"
"24","09:30","+1","18.700001"
"24","09:30","+2","17.799999"
"24","09:30","+3","17.000000"
"24","10:30","+1","17.700001"
"24","10:30","+2","17.000000"
"24","11:30","+1","17.000000"
"24","11:30","+2","16.299999"
"24","11:30","+3","15.700000"
"24","11:30","+4","15.000000"
"24","12:30","+1","16.400000"
"24","12:30","+2","15.700000"
"24","12:30","+3","15.000000"
"24","13:30","+1","15.800000"
"24","13:30","+2","15.000000"
"24","14:30","+1","15.000000"
"24","14:30","+2","14.300000"
"24","14:30","+3","13.700000"
"24","14:30","+4","13.000000"
"24","15:30","+1","14.500000"
"24","15:30","+2","13.700000"
"24","15:30","+3","13.000000"
"24","16:30","+1","13.600000"
"24","16:30","+2","13.000000"
"24","17:30","+1","13.000000"
"24","17:30","+2","12.700000"
"24","17:30","+3","12.300000"
"24","17:30","+4","12.000000"
"24","18:30","+1","12.300000"
"24","18:30","+2","12.200000"
"24","18:30","+3","12.000000"
"24","19:30","+1","12.100000"
"24","19:30","+2","12.000000"
"24","20:30","+1","12.000000"
"24","20:30","+2","13.300000"
"24","20:30","+3","14.700000"
"24","20:30","+4","16.000000"
"24","21:30","+1","12.900000"
"24","21:30","+2","14.500000"
"24","21:30","+3","16.000000"
"24","22:30","+1","13.800000"
"24","22:30","+2","16.000000"
"24","23:30","+1","16.000000"
"24","23:30","+2","17.700001"
"24","23:30","+3","19.299999"
"24","23:30","+4","21.000000"
"25","00:30","+1","17.400000"
"25","00:30","+2","19.200001"
"25","00:30","+3","21.000000"
"25","01:30","+1","19.299999"
"25","01:30","+2","21.000000"
"25","02:30","+1","21.000000"
"25","02:30","+2","22.000000"
"25","02:30","+3","23.000000"
"25","02:30","+4","24.000000"
"25","03:30","+1","22.000000"
"25","03:30","+2","23.000000"
"25","03:30","+3","24.000000"
"25","04:30","+1","23.000000"
"25","04:30","+2","24.000000"
"25","05:30","+1","24.000000"
"25","05:30","+2","23.000000"
"25","05:30","+3","22.000000"
"25","05:30","+4","21.000000"
"25","06:30","+1","22.900000"
"25","06:30","+2","21.900000"
"25","06:30","+3","21.000000"
"25","07:30","+1","22.200001"
"25","07:30","+2","21.000000"
"25","08:30","+1","21.000000"
"25","08:30","+2","20.000000"
"25","08:30","+3","19.000000"
"25","08:30","+4","18.000000"
"25","09:30","+1","20.799999"
"25","09:30","+2","19.900000"
"25","09:30","+3","19.000000"
"25","10:30","+1","19.799999"
"25","10:30","+2","19.000000"
"25","11:30","+1","19.000000"
"25","11:30","+2","18.299999"
"25","11:30","+3","17.700001"
"25","11:30","+4","17.000000"
"25","12:30","+1","18.400000"
"25","12:30","+2","17.700001"
"25","12:30","+3","17.000000"
"25","13:30","+1","17.799999"
"25","13:30","+2","17.000000"
"25","14:30","+1","17.000000"
"25","14:30","+2","16.700001"
"25","14:30","+3","16.299999"
"25","14:30","+4","16.000000"
"25","15:30","+1","17.000000"
"25","15:30","+2","16.500000"
"25","15:30","+3","16.000000"
"25","16:30","+1","16.500000"
"25","16:30","+2","16.000000"
"25","17:30","+1","16.000000"
"25","17:30","+2","15.700000"
"25","17:30","+3","15.300000"
"25","17:30","+4","15.000000"
"25","18:30","+1","16.200001"
"25","18:30","+2","15.600000"
"25","18:30","+3","15.000000"
"25","19:30","+1","15.800000"
"25","19:30","+2","15.000000"
"25","20:30","+1","15.000000"
"25","20:30","+2","16.000000"
"25","20:30","+3","17.000000"
"25","20:30","+4","18.000000"
"25","21:30","+1","16.700001"
"25","21:30","+2","16.900000"
"25","21:30","+3","17.000000"
"25","22:30","+1","16.700001"
"25","22:30","+2","17.000000"
"25","23:30","+1","17.000000"
"25","23:30","+2","18.700001"
"25","23:30","+3","20.299999"
"25","23:30","+4","22.000000"
"26","00:30","+1","18.700001"
"26","00:30","+2","20.400000"
"26","00:30","+3","22.000000"
"26","01:30","+1","20.500000"
"26","01:30","+2","22.000000"
"26","02:30","+1","22.000000"
"26","02:30","+2","22.299999"
"26","02:30","+3","22.700001"
"26","02:30","+4","23.000000"
"26","03:30","+1","22.400000"
"26","03:30","+2","22.700001"
"26","03:30","+3","23.000000"
"26","04:30","+1","22.900000"
"26","04:30","+2","23.000000"
"26","05:30","+1","23.000000"
"26","05:30","+2","22.299999"
"26","05:30","+3","21.700001"
"26","05:30","+4","21.000000"
"26","06:30","+1","22.700001"
"26","06:30","+2","21.799999"
"26","06:30","+3","21.000000"
"26","07:30","+1","22.200001"
"26","07:30","+2","21.000000"
"26","08:30","+1","21.000000"
"26","08:30","+2","20.299999"
"26","08:30","+3","19.700001"
"26","08:30","+4","19.000000"
"26","09:30","+1","21.200001"
"26","09:30","+2","20.100000"
"26","09:30","+3","19.000000"
"26","10:30","+1","20.000000"
"26","10:30","+2","19.000000"
"26","11:30","+1","19.000000"
"26","11:30","+2","18.000000"
"26","11:30","+3","17.000000"
"26","11:30","+4","16.000000"
"26","12:30","+1","18.200001"
"26","12:30","+2","17.100000"
"26","12:30","+3","16.000000"
"26","13:30","+1","17.299999"
"26","13:30","+2","16.000000"
"26","14:30","+1","16.000000"
"26","14:30","+2","15.700000"
"26","14:30","+3","15.300000"
"26","14:30","+4","15.000000"
"26","15:30","+1","16.100000"
"26","15:30","+2","15.500000"
"26","15:30","+3","15.000000"
"26","16:30","+1","15.600000"
"26","16:30","+2","15.000000"
"26","17:30","+1","15.000000"
"26","17:30","+2","14.700000"
"26","17:30","+3","14.300000"
"26","17:30","+4","14.000000"
"26","18:30","+1","15.000000"
"26","18:30","+2","14.500000"
"26","18:30","+3","14.000000"
"26","19:30","+1","14.400000"
"26","19:30","+2","14.000000"
"26","20:30","+1","14.000000"
"26","20:30","+2","15.000000"
"26","20:30","+3","16.000000"
"26","20:30","+4","17.000000"
"26","21:30","+1","15.000000"
"26","21:30","+2","16.000000"
"26","21:30","+3","17.000000"
"26","22:30","+1","15.400000"
"26","22:30","+2","17.000000"
"26","23:30","+1","17.000000"
"26","23:30","+2","18.700001"
"26","23:30","+3","20.299999"
"26","23:30","+4","22.000000"
"27","00:30","+1","18.799999"
"27","00:30","+2","20.400000"
"27","00:30","+3","22.000000"
"27","01:30","+1","20.600000"
"27","01:30","+2","22.000000"
"27","02:30","+1","22.000000"
"27","02:30","+2","22.700001"
"27","02:30","+3","23.299999"
"27","02:30","+4","24.000000"
"27","03:30","+1","22.900000"
"27","03:30","+2","23.500000"
"27","03:30","+3","24.000000"
"27","04:30","+1","23.500000"
"27","04:30","+2","24.000000"
"27","05:30","+1","24.000000"
"27","05:30","+2","23.000000"
"27","05:30","+3","22.000000"
"27","05:30","+4","21.000000"
"27","06:30","+1","23.100000"
"27","06:30","+2","22.100000"
"27","06:30","+3","21.000000"
"27","07:30","+1","22.500000"
"27","07:30","+2","21.000000"
"27","08:30","+1","21.000000"
"27","08:30","+2","20.000000"
"27","08:30","+3","19.000000"
"27","08:30","+4","18.000000"
"27","09:30","+1","20.900000"
"27","09:30","+2","20.000000"
"27","09:30","+3","19.000000"
"27","10:30","+1","19.799999"
"27","10:30","+2","19.000000"
"27","11:30","+1","19.000000"
"27","11:30","+2","18.299999"
"27","11:30","+3","17.700001"
"27","11:30","+4","17.000000"
"27","12:30","+1","18.600000"
"27","12:30","+2","17.799999"
"27","12:30","+3","17.000000"
"27","13:30","+1","17.900000"
"27","13:30","+2","17.000000"
"27","14:30","+1","17.000000"
"27","14:30","+2","16.299999"
"27","14:30","+3","15.700000"
"27","14:30","+4","15.000000"
"27","15:30","+1","16.600000"
"27","15:30","+2","15.800000"
"27","15:30","+3","15.000000"
"27","16:30","+1","15.900000"
"27","16:30","+2","15.000000"
"27","17:30","+1","15.000000"
"27","17:30","+2","15.000000"
"27","17:30","+3","15.000000"
"27","17:30","+4","15.000000"
"27","18:30","+1","15.200000"
"27","18:30","+2","15.100000"
"27","18:30","+3","15.000000"
"27","19:30","+1","15.000000"
"27","19:30","+2","15.000000"
"27","20:30","+1","15.000000"
"27","20:30","+2","15.700000"
"27","20:30","+3","16.299999"
"27","20:30","+4","17.000000"
"27","21:30","+1","14.400000"
"27","21:30","+2","15.200000"
"27","21:30","+3","16.000000"
"27","22:30","+1","14.900000"
"27","22:30","+2","16.000000"
"27","23:30","+1","16.000000"
"27","23:30","+2","17.000000"
"27","23:30","+3","18.000000"
"27","23:30","+4","19.000000"
"28","00:30","+1","17.299999"
"28","00:30","+2","18.200001"
"28","00:30","+3","19.000000"
"28","01:30","+1","17.900000"
"28","01:30","+2","19.000000"
"28","02:30","+1","19.000000"
"28","02:30","+2","20.000000"
"28","02:30","+3","21.000000"
"28","02:30","+4","22.000000"
"28","03:30","+1","19.299999"
"28","03:30","+2","20.700001"
"28","03:30","+3","22.000000"
"28","04:30","+1","20.400000"
"28","04:30","+2","22.000000"
"28","05:30","+1","22.000000"
"28","05:30","+2","21.299999"
"28","05:30","+3","20.700001"
"28","05:30","+4","20.000000"
"28","06:30","+1","20.500000"
"28","06:30","+2","20.200001"
"28","06:30","+3","20.000000"
"28","07:30","+1","20.799999"
"28","07:30","+2","20.000000"
"28","08:30","+1","20.000000"
"28","08:30","+2","19.299999"
"28","08:30","+3","18.700001"
"28","08:30","+4","18.000000"
"28","09:30","+1","18.700001"
"28","09:30","+2","18.299999"
"28","09:30","+3","18.000000"
"28","10:30","+1","18.000000"
"28","10:30","+2","18.000000"
"28","11:30","+1","18.000000"
"28","11:30","+2","17.700001"
"28","11:30","+3","17.299999"
"28","11:30","+4","17.000000"
"28","12:30","+1","17.400000"
"28","12:30","+2","17.200001"
"28","12:30","+3","17.000000"
"28","13:30","+1","17.000000"
"28","13:30","+2","17.000000"
"28","14:30","+1","17.000000"
"28","14:30","+2","16.700001"
"28","14:30","+3","16.299999"
"28","14:30","+4","16.000000"
"28","15:30","+1","16.500000"
"28","15:30","+2","16.200001"
"28","15:30","+3","16.000000"
"28","16:30","+1","16.100000"
"28","16:30","+2","16.000000"
"28","17:30","+1","16.000000"
"28","17:30","+2","16.000000"
"28","17:30","+3","16.000000"
"28","17:30","+4","16.000000"
"28","18:30","+1","15.600000"
"28","18:30","+2","15.800000"
"28","18:30","+3","16.000000"
"28","19:30","+1","15.800000"
"28","19:30","+2","16.000000"
"28","20:30","+1","16.000000"
"28","20:30","+2","16.700001"
"28","20:30","+3","17.299999"
"28","20:30","+4","18.000000"
"28","21:30","+1","15.400000"
"28","21:30","+2","16.200001"
"28","21:30","+3","17.000000"
"28","22:30","+1","15.600000"
"28","22:30","+2","17.000000"
"28","23:30","+1","17.000000"
"28","23:30","+2","19.299999"
"28","23:30","+3","21.700001"
"28","23:30","+4","24.000000"
"29","00:30","+1","19.400000"
"29","00:30","+2","21.700001"
"29","00:30","+3","24.000000"
"29","01:30","+1","22.000000"
"29","01:30","+2","24.000000"
"29","02:30","+1","24.000000"
"29","02:30","+2","24.299999"
"29","02:30","+3","24.700001"
"29","02:30","+4","25.000000"
"29","03:30","+1","24.400000"
"29","03:30","+2","24.700001"
"29","03:30","+3","25.000000"
"29","04:30","+1","24.799999"
"29","04:30","+2","25.000000"
"29","05:30","+1","25.000000"
"29","05:30","+2","24.299999"
"29","05:30","+3","23.700001"
"29","05:30","+4","23.000000"
"29","06:30","+1","24.400000"
"29","06:30","+2","23.700001"
"29","06:30","+3","23.000000"
"29","07:30","+1","24.000000"
"29","07:30","+2","23.000000"
"29","08:30","+1","23.000000"
"29","08:30","+2","22.299999"
"29","08:30","+3","21.700001"
"29","08:30","+4","21.000000"
"29","09:30","+1","22.900000"
"29","09:30","+2","21.900000"
"29","09:30","+3","21.000000"
"29","10:30","+1","21.600000"
"29","10:30","+2","21.000000"
"29","11:30","+1","21.000000"
"29","11:30","+2","20.299999"
"29","11:30","+3","19.700001"
"29","11:30","+4","19.000000"
"29","12:30","+1","19.500000"
"29","12:30","+2","19.299999"
"29","12:30","+3","19.000000"
"29","13:30","+1","19.000000"
"29","13:30","+2","19.000000"
"29","14:30","+1","19.000000"
"29","14:30","+2","18.299999"
"29","14:30","+3","17.700001"
"29","14:30","+4","17.000000"
"29","15:30","+1","17.700001"
"29","15:30","+2","17.299999"
"29","15:30","+3","17.000000"
"29","16:30","+1","17.200001"
"29","16:30","+2","17.000000"
"29","17:30","+1","17.000000"
"29","17:30","+2","16.700001"
"29","17:30","+3","16.299999"
"29","17:30","+4","16.000000"
"29","18:30","+1","16.200001"
"29","18:30","+2","16.100000"
"29","18:30","+3","16.000000"
"29","19:30","+1","15.900000"
"29","19:30","+2","16.000000"
"29","20:30","+1","16.000000"
"29","20:30","+2","16.700001"
"29","20:30","+3","17.299999"
"29","20:30","+4","18.000000"
"29","21:30","+1","16.200001"
"29","21:30","+2","17.100000"
"29","21:30","+3","18.000000"
"29","22:30","+1","16.600000"
"29","22:30","+2","18.000000"
"29","23:30","+1","18.000000"
"29","23:30","+2","18.700001"
"29","23:30","+3","19.299999"
"29","23:30","+4","20.000000"
"30","00:30","+1","18.900000"
"30","00:30","+2","19.400000"
"30","00:30","+3","20.000000"
"30","01:30","+1","20.100000"
"30","01:30","+2","20.000000"
"30","02:30","+1","20.000000"
"30","02:30","+2","20.000000"
"30","02:30","+3","20.000000"
"30","02:30","+4","20.000000"
"30","03:30","+1","20.299999"
"30","03:30","+2","20.200001"
"30","03:30","+3","20.000000"
"30","04:30","+1","20.299999"
"30","04:30","+2","20.000000"
"30","05:30","+1","20.000000"
"30","05:30","+2","19.299999"
"30","05:30","+3","18.700001"
"30","05:30","+4","18.000000"
"30","06:30","+1","19.100000"
"30","06:30","+2","18.500000"
"30","06:30","+3","18.000000"
"30","07:30","+1","18.799999"
"30","07:30","+2","18.000000"
"30","08:30","+1","18.000000"
"30","08:30","+2","17.000000"
"30","08:30","+3","16.000000"
"30","08:30","+4","15.000000"
"30","09:30","+1","17.700001"
"30","09:30","+2","16.900000"
"30","09:30","+3","16.000000"
"30","10:30","+1","16.700001"
"30","10:30","+2","16.000000"
"30","11:30","+1","16.000000"
"30","11:30","+2","15.300000"
"30","11:30","+3","14.700000"
"30","11:30","+4","14.000000"
"30","12:30","+1","15.200000"
"30","12:30","+2","14.600000"
"30","12:30","+3","14.000000"
"30","13:30","+1","14.400000"
"30","13:30","+2","14.000000"
"30","14:30","+1","14.000000"
"30","14:30","+2","13.300000"
"30","14:30","+3","12.700000"
"30","14:30","+4","12.000000"
"30","15:30","+1","13.200000"
"30","15:30","+2","12.600000"
"30","15:30","+3","12.000000"
"30","16:30","+1","12.800000"
"30","16:30","+2","12.000000"
"30","17:30","+1","12.000000"
"30","17:30","+2","11.700000"
"30","17:30","+3","11.300000"
"30","17:30","+4","11.000000"
"30","18:30","+1","12.300000"
"30","18:30","+2","11.600000"
"30","18:30","+3","11.000000"
"30","19:30","+1","12.000000"
"30","19:30","+2","11.000000"
"30","20:30","+1","11.000000"
"30","20:30","+2","12.000000"
"30","20:30","+3","13.000000"
"30","20:30","+4","14.000000"
"30","21:30","+1","14.000000"
"30","21:30","+2","14.000000"
"30","21:30","+3","14.000000"
"30","22:30","+1","13.800000"
"30","22:30","+2","14.000000"
"30","23:30","+1","14.000000"
"30","23:30","+2","15.000000"
"30","23:30","+3","16.000000"
"30","23:30","+4","17.000000"
" ",,,
